date;AAAA3;BBBB3;CCCC4;DDDD3;EEEE3;FFFF3;GGGG3;ZZZZ3;YYYY3;WWWW3;HHHH3;Benchmark Mercado;Risk Free;;;;;;;;;;;;;;;;;;
18/04/18;20.876974;13.236728;35.827750;5.584626;5.141801;12.662491;19.486991;7.675956;10.129095;21.530644;2.902236;1418.906587;43.127925;;;;;;;;;;;;;;;;;;
19/04/18;21.048468;13.404968;35.779720;5.689973;5.111886;12.300811;18.663411;7.326216;9.896112;21.190102;2.913264;1423.173611;43.188617;;;;;;;;;;;;;;;;;;
20/04/18;20.971665;13.430816;35.730104;5.864827;5.213690;12.730707;19.104774;7.455513;9.758908;21.203447;2.914721;1420.655232;43.207207;;;;;;;;;;;;;;;;;;
23/04/18;20.879862;13.487732;35.521547;5.852767;5.128277;13.110576;19.722599;7.734639;9.873912;21.307156;2.933375;1422.697600;43.204512;;;;;;;;;;;;;;;;;;
24/04/18;21.011650;13.387389;36.440183;5.857948;5.057161;12.718972;19.026997;7.516759;9.789769;21.328559;2.956842;1418.559543;43.008640;;;;;;;;;;;;;;;;;;
25/04/18;20.355363;12.901459;36.008162;5.701278;5.148685;12.288365;18.770979;7.355483;9.790698;21.408620;2.979314;1411.262569;42.803535;;;;;;;;;;;;;;;;;;
26/04/18;21.259146;13.428326;36.513712;5.956334;5.105334;12.106143;18.396895;7.260385;10.020707;22.030301;2.976037;1433.796883;43.568327;;;;;;;;;;;;;;;;;;
27/04/18;21.155211;13.388256;36.361261;5.983671;5.164064;11.544817;17.523649;6.872194;10.115838;21.769580;2.959966;1432.021098;43.478423;;;;;;;;;;;;;;;;;;
30/04/18;21.268552;13.663321;36.892699;5.934810;5.178278;11.143081;17.104870;6.683223;10.128396;21.671108;2.947831;1430.076766;43.325911;;;;;;;;;;;;;;;;;;
01/05/18;21.436573;13.627796;36.841050;5.890299;5.132191;11.040564;17.031319;6.619064;10.105101;21.645102;2.973182;1427.466876;43.166688;;;;;;;;;;;;;;;;;;
02/05/18;21.401732;13.528210;36.849465;6.015955;5.156871;10.615249;16.118048;6.279354;9.420243;20.768222;2.963668;1402.110974;42.383737;;;;;;;;;;;;;;;;;;
03/05/18;21.322457;13.470976;36.838711;5.918140;5.084140;10.737099;16.175732;6.362108;9.101422;20.472579;2.960408;1381.828712;41.779111;;;;;;;;;;;;;;;;;;
04/05/18;20.856495;13.483995;37.549764;5.752496;5.286214;10.278599;15.480136;6.080887;9.032726;20.404505;2.942349;1380.940987;41.757493;;;;;;;;;;;;;;;;;;
07/05/18;;13.717139;37.326409;5.659093;5.099571;9.849346;14.565851;5.766738;9.003521;20.610948;2.609768;1377.307916;41.697744;;;;;;;;;;;;;;;;;;
08/05/18;21.905100;13.936276;37.598523;5.674392;5.131698;10.030972;15.191314;5.965923;9.043829;20.529909;2.787630;1382.708693;41.828935;;;;;;;;;;;;;;;;;;
09/05/18;24.247326;15.136414;38.533102;5.694604;5.100896;9.804281;14.916366;5.894934;9.041929;20.633754;3.072755;1403.635635;42.500697;;;;;;;;;;;;;;;;;;
10/05/18;25.821757;15.668008;39.213869;5.986552;5.070695;9.384058;14.114444;5.607490;9.257442;21.044992;3.451697;1427.198040;43.118517;;;;;;;;;;;;;;;;;;
11/05/18;25.960933;15.368752;40.423650;6.046786;5.243579;9.175504;13.789470;5.483429;9.097452;20.652625;3.459981;1413.903422;42.756745;;;;;;;;;;;;;;;;;;
14/05/18;26.813581;15.993222;41.759791;6.083676;5.115687;9.310633;13.900160;5.563087;9.040102;20.450560;3.469323;1416.717574;42.839707;;;;;;;;;;;;;;;;;;
15/05/18;27.269644;16.290270;41.973110;6.286742;5.101022;8.924017;13.455019;5.389385;8.883675;20.436184;3.452670;1413.821757;42.852815;;;;;;;;;;;;;;;;;;
16/05/18;27.809969;16.545604;43.046377;6.456382;5.414860;9.052423;13.620365;5.472860;8.993920;20.830310;3.450944;1439.089998;43.704399;;;;;;;;;;;;;;;;;;
17/05/18;26.438296;15.516789;42.344539;6.277637;5.177107;8.126038;12.208811;4.907319;8.618570;19.811591;3.468889;1389.498588;42.101092;;;;;;;;;;;;;;;;;;
18/05/18;26.645113;15.232064;41.742504;6.148315;5.167631;8.597591;12.957576;5.236746;8.522936;19.756910;3.466114;1379.656114;41.793397;;;;;;;;;;;;;;;;;;
21/05/18;25.755938;14.724523;40.109677;6.028403;5.084500;8.614579;13.040191;5.285845;8.512412;19.287879;3.461261;1356.933398;41.074766;;;;;;;;;;;;;;;;;;
22/05/18;25.018581;14.692217;39.802816;6.009275;5.120600;9.156386;13.919025;5.604551;8.841713;19.782774;3.486182;1371.097712;41.457315;;;;;;;;;;;;;;;;;;
23/05/18;23.978121;13.844839;39.637562;5.992623;4.874764;8.325134;12.807120;5.154596;8.645643;19.362728;3.473632;1337.717733;40.403452;;;;;;;;;;;;;;;;;;
24/05/18;20.589513;11.875106;39.868004;6.209176;4.800767;8.414972;12.835182;5.216406;8.735205;19.741929;3.475369;1325.895817;40.017099;;;;;;;;;;;;;;;;;;
25/05/18;20.284204;11.745987;39.183230;6.216014;4.619707;8.101961;12.228117;4.986900;8.580686;19.705398;3.445133;1306.226475;39.474477;;;;;;;;;;;;;;;;;;
28/05/18;;10.021412;38.549935;5.844482;4.225233;7.369297;11.273952;4.606248;8.196867;18.802225;3.429974;1247.882147;37.775443;;;;;;;;;;;;;;;;;;
29/05/18;19.780477;11.376785;37.701227;5.683368;4.125257;7.803231;11.965994;4.890380;8.104156;18.781969;3.413854;1261.644345;38.200547;;;;;;;;;;;;;;;;;;
30/05/18;19.786769;11.294933;38.046224;5.574100;4.554601;7.579049;11.488198;4.722007;8.051758;18.816163;3.426143;1275.787960;38.669858;;;;;;;;;;;;;;;;;;
31/05/18;19.952978;11.363832;37.890234;5.616463;4.597869;7.647260;11.488198;4.686592;8.013110;18.722082;3.400447;1272.789858;38.607986;;;;;;;;;;;;;;;;;;
01/06/18;16.784854;9.603632;39.685234;5.567464;4.893252;7.875346;11.744681;4.815125;8.107368;19.108495;3.407248;1282.314963;38.929732;;;;;;;;;;;;;;;;;;
04/06/18;17.670526;10.402333;39.731499;5.502759;4.991358;8.379492;12.685615;5.200411;8.357736;19.578140;3.390212;1303.581824;39.656150;;;;;;;;;;;;;;;;;;
05/06/18;17.052518;9.870721;40.924646;5.418603;5.021345;8.376140;12.870825;5.238374;7.872079;18.831201;3.411909;1270.418056;38.648270;;;;;;;;;;;;;;;;;;
06/06/18;17.071351;9.775604;43.042409;5.654792;5.004858;7.982534;12.117992;4.975977;7.701280;18.295501;3.427604;1261.533349;38.469771;;;;;;;;;;;;;;;;;;
07/06/18;16.713326;9.384288;41.457537;5.504189;4.777971;7.816535;11.976270;4.923753;7.255601;17.755131;3.449541;1225.937020;37.406401;;;;;;;;;;;;;;;;;;
08/06/18;16.001028;9.041468;38.916313;5.512133;4.750416;8.187466;12.415255;5.134266;7.317365;17.674935;3.445056;1208.695558;36.945782;;;;;;;;;;;;;;;;;;
11/06/18;16.265678;9.141051;38.982771;5.386344;4.789899;8.271694;12.566566;5.222511;7.170791;17.046868;3.429209;1198.245247;36.593100;;;;;;;;;;;;;;;;;;
12/06/18;16.292658;9.181854;39.658346;5.306759;4.730677;8.091811;12.158821;5.090137;7.169707;16.978542;3.399718;1206.930197;36.793376;;;;;;;;;;;;;;;;;;
13/06/18;16.204622;8.963800;39.864116;5.217161;4.833553;8.030335;12.128456;5.107457;7.092734;16.654439;3.396318;1195.993246;36.502274;;;;;;;;;;;;;;;;;;
14/06/18;16.338080;8.836299;39.621042;5.085634;4.838401;7.614448;11.671341;4.884315;6.911794;16.129424;3.421111;1186.253492;36.211400;;;;;;;;;;;;;;;;;;
15/06/18;16.298534;8.816067;37.596358;5.302660;4.700657;7.720807;11.802855;4.914442;6.935343;16.398454;3.407427;1173.869552;35.917562;;;;;;;;;;;;;;;;;;
18/06/18;15.914775;8.546424;37.398651;5.117773;4.696118;7.719875;11.933622;4.926135;6.713207;16.202579;3.403338;1156.757861;35.438882;;;;;;;;;;;;;;;;;;
19/06/18;16.531169;9.105664;36.598724;5.063463;4.778619;8.104349;12.558981;5.163097;7.002100;16.772380;3.381897;1182.670095;36.240713;;;;;;;;;;;;;;;;;;
20/06/18;17.091079;9.515785;36.959062;5.118157;4.847262;7.737111;11.953466;4.902806;7.173005;17.221215;3.390352;1191.908964;36.594491;;;;;;;;;;;;;;;;;;
21/06/18;16.199700;8.936264;36.099168;5.121880;4.710569;7.683408;11.868106;4.861422;6.942606;16.627818;3.403235;1158.621516;35.610909;;;;;;;;;;;;;;;;;;
22/06/18;16.158457;8.866572;37.064390;5.139745;4.745876;7.596426;11.864300;4.834097;6.969510;16.607304;3.388941;1170.640481;36.022162;;;;;;;;;;;;;;;;;;
25/06/18;16.620170;9.196095;36.448391;5.244752;4.720722;;11.681762;4.737002;6.895840;16.661108;3.375386;1176.635624;36.236359;;;;;;;;;;;;;;;;;;
26/06/18;17.110068;9.385347;37.037028;5.241679;4.727656;7.395266;11.657514;4.723379;7.028819;16.732733;3.364247;1185.183954;36.426240;;;;;;;;;;;;;;;;;;
27/06/18;17.416199;9.719004;36.813034;5.188784;4.679264;7.431667;11.735877;4.772607;6.814358;16.439068;3.333969;1169.045303;35.854639;;;;;;;;;;;;;;;;;;
28/06/18;17.175794;9.745622;37.597875;5.273182;4.604005;7.336412;11.491567;4.691390;6.919418;16.851915;3.363974;1189.115914;36.421801;;;;;;;;;;;;;;;;;;
29/06/18;17.676857;10.150825;38.361084;5.294042;4.638416;7.123175;11.302352;4.637131;7.064202;17.077632;3.378439;1207.551014;36.945481;;;;;;;;;;;;;;;;;;
02/07/18;17.917147;10.417008;37.737777;5.145090;4.644013;6.628950;10.357671;4.294064;7.185115;17.242348;3.377426;1210.070447;37.019793;;;;;;;;;;;;;;;;;;
03/07/18;18.070264;10.358073;36.918876;5.242687;4.723833;6.769506;10.433317;4.361925;7.452298;17.799849;3.373711;1222.676426;37.382312;;;;;;;;;;;;;;;;;;
04/07/18;18.943630;10.969445;36.858224;5.170906;4.793124;7.330744;11.185630;4.663800;7.521518;18.099251;3.401038;1240.952299;37.898092;;;;;;;;;;;;;;;;;;
05/07/18;18.537142;10.626951;37.789002;5.179889;4.760778;7.505106;11.342061;4.729956;7.577566;17.931707;3.373830;1237.021323;37.781831;;;;;;;;;;;;;;;;;;
06/07/18;18.691093;10.766654;38.291553;5.331418;4.674803;7.797461;11.626227;4.852244;7.669891;18.208760;3.397446;1241.578867;37.994705;;;;;;;;;;;;;;;;;;
09/07/18;18.625674;10.721434;38.211141;5.349545;4.704254;7.734301;11.597161;4.861464;7.662988;18.267028;3.396767;1241.889262;38.058346;;;;;;;;;;;;;;;;;;
10/07/18;18.752219;10.601894;37.519578;5.600821;4.729657;7.956171;11.968112;4.968836;7.645693;18.239189;3.393710;1240.897994;38.036532;;;;;;;;;;;;;;;;;;
11/07/18;18.457419;10.430547;36.925271;5.570252;4.905824;8.160702;12.273385;5.103527;7.612743;18.424492;3.426289;1230.479701;37.643014;;;;;;;;;;;;;;;;;;
12/07/18;18.859099;10.678949;38.419553;5.661564;5.046784;8.843709;13.469975;5.587314;7.749506;18.895888;3.423206;1253.819096;38.447360;;;;;;;;;;;;;;;;;;
13/07/18;18.766964;10.749657;38.469610;5.718235;5.438684;8.981498;13.852259;5.698951;7.961670;19.494267;3.441349;1267.555494;38.869537;;;;;;;;;;;;;;;;;;
16/07/18;18.763597;10.634469;38.310187;5.846092;5.229854;8.801518;13.614846;5.606976;8.035811;19.242308;3.411065;1265.635450;38.863132;;;;;;;;;;;;;;;;;;
17/07/18;19.273378;10.873170;38.532534;6.145413;5.177519;8.976176;13.885019;5.710952;8.201494;19.471849;3.385141;1288.674003;39.651205;;;;;;;;;;;;;;;;;;
18/07/18;18.840517;10.766946;39.291288;6.290515;5.112905;8.965237;13.594564;5.620042;8.205436;19.312363;3.365168;1277.236365;39.297298;;;;;;;;;;;;;;;;;;
19/07/18;19.147847;10.940628;37.524742;6.432524;4.942113;9.037062;13.612394;5.604370;8.386885;19.415060;3.379302;1278.808075;39.438986;;;;;;;;;;;;;;;;;;
20/07/18;19.565776;11.539462;36.988783;6.431583;5.122973;9.105452;13.836558;5.688255;8.685583;19.795084;3.360716;1295.330633;40.005736;;;;;;;;;;;;;;;;;;
23/07/18;19.514505;11.550101;37.986314;6.527272;5.003056;9.398950;14.092994;5.848852;8.547067;19.497103;3.391971;1282.804322;39.521852;;;;;;;;;;;;;;;;;;
24/07/18;19.898700;11.822936;;6.585211;5.021958;9.187693;13.707175;5.730842;8.580175;19.611728;3.401468;1300.196479;40.012236;;;;;;;;;;;;;;;;;;
25/07/18;20.225944;12.110395;40.120492;6.487085;5.017614;8.291576;12.626577;5.258997;8.777012;20.337292;3.422557;1315.220390;40.408561;;;;;;;;;;;;;;;;;;
26/07/18;19.806713;11.700845;40.734055;6.326654;4.981468;8.104129;12.329765;5.149573;8.542010;20.081038;3.430087;1300.448969;39.870879;;;;;;;;;;;;;;;;;;
27/07/18;20.349082;11.912002;41.463449;6.255538;4.924608;8.217497;12.277844;5.167024;8.532381;20.330325;3.442778;1307.214727;40.050403;;;;;;;;;;;;;;;;;;
30/07/18;20.264027;11.953991;42.486323;6.280401;4.889151;8.337158;12.519247;5.252082;8.619682;20.827787;3.440024;1316.498836;40.350870;;;;;;;;;;;;;;;;;;
31/07/18;20.112780;11.752955;42.901633;6.296410;4.465765;7.981575;11.969021;5.049087;8.200263;20.043474;3.438992;1297.417213;39.839656;;;;;;;;;;;;;;;;;;
01/08/18;20.198390;11.989166;41.479573;6.265748;4.684293;7.785180;11.767869;4.921820;8.382384;20.433814;3.446902;1300.012359;39.966156;;;;;;;;;;;;;;;;;;
02/08/18;20.457514;12.133934;41.365342;6.103225;4.808132;7.750313;11.681038;4.848097;8.447719;20.599756;3.437940;1306.447265;40.215940;;;;;;;;;;;;;;;;;;
03/08/18;21.303908;12.667874;42.167595;6.167088;4.609261;7.822391;11.925171;4.919364;8.637093;20.899463;3.435189;1336.634264;41.222592;;;;;;;;;;;;;;;;;;
06/08/18;21.483765;12.543439;42.236796;6.155353;4.604031;8.139179;12.176764;5.047256;8.503010;20.862460;3.446182;1332.098904;41.032221;;;;;;;;;;;;;;;;;;
07/08/18;21.417890;12.333169;42.430309;6.259426;4.471122;8.170921;11.998983;5.009402;8.552097;20.711882;3.444459;1322.855635;40.816233;;;;;;;;;;;;;;;;;;
08/08/18;21.141036;11.941672;42.356596;6.093999;4.535143;7.717961;11.452601;4.773280;8.376502;20.033123;3.421381;1302.257665;40.125588;;;;;;;;;;;;;;;;;;
09/08/18;21.117626;12.055393;42.310191;6.038425;4.514169;7.859446;11.824032;4.899925;8.208986;19.992376;3.443278;1296.888744;40.010316;;;;;;;;;;;;;;;;;;
10/08/18;20.465786;11.578846;42.086162;5.841982;4.427691;8.053669;12.253386;5.113620;7.960190;19.439981;3.446377;1258.616111;38.748546;;;;;;;;;;;;;;;;;;
13/08/18;20.576731;11.847127;42.398236;5.984611;4.528102;9.143597;13.999899;5.805151;7.887547;19.783502;3.412602;1276.533142;39.380554;;;;;;;;;;;;;;;;;;
14/08/18;20.695634;11.951046;43.011775;5.971735;4.532219;9.020854;13.869366;5.743478;8.118333;20.128579;3.384960;1293.660686;39.816388;;;;;;;;;;;;;;;;;;
15/08/18;20.082534;11.392720;40.830154;5.947630;4.581044;9.524538;14.753336;6.071634;8.033521;20.175394;3.371759;1271.195855;39.138899;;;;;;;;;;;;;;;;;;
16/08/18;19.828227;11.362337;40.500109;5.916272;4.554780;10.267367;15.861180;6.554274;7.941262;19.946911;3.348494;1267.142347;39.022902;;;;;;;;;;;;;;;;;;
17/08/18;19.623277;10.989125;41.541090;5.849639;4.535375;10.373056;15.930869;6.611255;7.762800;19.447294;3.323045;1252.618596;38.552215;;;;;;;;;;;;;;;;;;
20/08/18;19.765676;10.962364;42.014710;5.866151;4.554466;9.955424;15.163619;6.348384;7.744720;19.405670;3.321384;1260.682786;38.850527;;;;;;;;;;;;;;;;;;
21/08/18;19.531679;10.663371;42.154959;5.913605;4.486908;9.474810;14.202601;5.984135;7.620265;19.069589;3.290827;1240.154215;38.140196;;;;;;;;;;;;;;;;;;
22/08/18;20.149834;10.974882;43.101584;6.031895;4.405854;9.792536;14.556725;6.169846;7.807753;19.456538;3.303661;1267.287023;38.982277;;;;;;;;;;;;;;;;;;
23/08/18;20.076572;10.740035;43.008114;6.008896;4.333211;9.563992;14.173321;6.035722;7.567023;18.566469;3.312251;1245.052035;38.274930;;;;;;;;;;;;;;;;;;
24/08/18;20.037122;10.861286;43.592440;5.929886;4.327238;9.699538;14.351516;6.064528;7.539422;18.815753;3.289396;1252.596118;38.556605;;;;;;;;;;;;;;;;;;
27/08/18;20.490899;11.022721;44.938692;5.986453;4.385250;9.585332;14.155268;6.005251;7.724500;19.531804;3.320645;1277.697756;39.358185;;;;;;;;;;;;;;;;;;
28/08/18;20.351622;10.899346;44.761094;6.170112;4.342353;9.861869;14.409355;6.139468;7.525459;19.524324;3.307363;1270.756222;39.052850;;;;;;;;;;;;;;;;;;
29/08/18;21.094607;11.464222;44.415388;6.252000;4.459673;9.817117;14.352613;6.123273;7.724021;19.977438;3.295456;1285.044514;39.413852;;;;;;;;;;;;;;;;;;
30/08/18;20.470251;11.258724;43.487920;6.276384;4.257632;9.781184;14.420641;6.107596;7.424921;19.346278;3.272388;1251.929985;38.464208;;;;;;;;;;;;;;;;;;
31/08/18;20.802923;11.441210;42.300507;;4.142042;9.871616;14.615976;6.212314;7.478434;19.790986;2.358821;1256.942545;38.629753;;;;;;;;;;;;;;;;;;
03/09/18;20.314806;11.362228;42.787631;6.312931;4.101952;9.614136;13.996509;6.007414;7.389823;19.558351;2.360472;1251.320766;38.387444;;;;;;;;;;;;;;;;;;
04/09/18;19.953342;11.198464;40.856913;6.284996;3.974780;9.642480;14.293909;6.082195;7.293632;19.387530;2.354571;1229.627079;37.809267;;;;;;;;;;;;;;;;;;
05/09/18;20.239978;11.214142;41.195582;6.280123;3.848509;9.449632;14.110949;6.007385;7.295820;19.665222;2.350803;1233.368222;37.975344;;;;;;;;;;;;;;;;;;
06/09/18;20.485665;11.507864;41.949529;6.617312;3.796316;9.548974;14.228250;6.030890;7.612211;20.030184;2.330822;1256.991145;38.765352;;;;;;;;;;;;;;;;;;
07/09/18;20.536879;11.597625;41.840460;6.594152;3.831621;9.555658;14.024786;5.985659;7.659407;20.016163;2.318701;1258.970906;38.765352;;;;;;;;;;;;;;;;;;
10/09/18;20.642921;11.648097;41.503179;6.584407;3.690465;9.394765;13.895233;5.946528;7.651231;20.161179;2.324498;1256.253008;38.629331;;;;;;;;;;;;;;;;;;
11/09/18;20.098248;11.095025;41.023558;6.388349;3.541371;9.024666;13.208889;5.678969;7.276539;19.364487;2.302183;1226.906616;37.791644;;;;;;;;;;;;;;;;;;
12/09/18;20.579940;11.343937;41.674628;6.330146;3.517352;9.543187;14.188406;6.069999;7.349652;19.354261;2.308859;1236.565718;38.054210;;;;;;;;;;;;;;;;;;
13/09/18;20.398919;11.167205;41.656260;6.332518;3.474890;9.414111;14.104335;6.012180;7.359697;19.367366;2.316478;1227.375362;37.753310;;;;;;;;;;;;;;;;;;
14/09/18;20.381307;11.108066;43.064462;6.521995;3.316817;9.376648;14.000251;5.977433;7.490557;19.672164;2.314625;1237.550871;38.148415;;;;;;;;;;;;;;;;;;
17/09/18;20.670852;11.564161;42.798006;6.585558;3.180940;9.804821;14.827160;6.339449;7.644782;20.166906;2.331059;1260.509911;38.825626;;;;;;;;;;;;;;;;;;
18/09/18;21.400533;12.072110;44.359040;6.539935;3.058154;9.723469;14.807926;6.316645;7.745944;20.295212;2.349474;1285.481982;39.570538;;;;;;;;;;;;;;;;;;
19/09/18;21.181246;11.854032;45.708520;6.454733;3.085598;9.953789;15.059470;6.451739;7.801605;20.331054;2.349944;1285.025183;39.543616;;;;;;;;;;;;;;;;;;
20/09/18;20.964248;11.860145;46.551612;6.478641;3.113133;9.558908;14.409330;6.202886;7.757538;20.019436;2.372034;1281.589612;39.392419;;;;;;;;;;;;;;;;;;
21/09/18;21.157636;12.062407;47.547714;6.650295;3.374887;9.456822;14.549394;6.205494;7.919451;20.193365;2.359936;1305.560388;40.053382;;;;;;;;;;;;;;;;;;
24/09/18;21.126574;11.926722;46.986777;6.566171;3.248482;9.289292;14.326565;6.142102;7.699099;19.782172;2.365836;1281.793911;39.238134;;;;;;;;;;;;;;;;;;
25/09/18;21.371536;11.929426;48.670070;6.611466;3.167251;9.060340;14.185495;6.020201;7.806633;19.820559;2.378612;1294.366026;39.596504;;;;;;;;;;;;;;;;;;
26/09/18;21.505375;12.088766;46.630699;6.696052;3.260333;9.110739;14.342423;6.060312;7.862329;20.190802;2.392884;1295.215022;39.671972;;;;;;;;;;;;;;;;;;
27/09/18;22.758548;12.797223;46.638226;6.747428;3.188618;8.971518;14.156245;5.934978;8.172395;20.858525;2.416812;1320.389000;40.417255;;;;;;;;;;;;;;;;;;
28/09/18;22.589997;12.555030;46.579117;6.730717;3.231224;8.731082;13.759870;5.791945;8.281849;20.626714;2.435180;1306.431345;40.039521;;;;;;;;;;;;;;;;;;
01/10/18;22.495348;12.530464;46.886374;6.611260;3.188952;8.341872;13.171256;5.557502;8.209865;20.586703;2.413994;1297.143974;39.739867;;;;;;;;;;;;;;;;;;
02/10/18;24.122539;13.491908;47.450746;6.664058;3.260272;8.723744;13.890115;5.861930;8.489554;21.210345;2.424857;1347.553210;41.258395;;;;;;;;;;;;;;;;;;
03/10/18;24.960716;14.083156;46.505117;6.569420;3.368334;9.118530;14.553426;6.177619;8.809846;22.223945;2.437466;1375.418993;42.198212;;;;;;;;;;;;;;;;;;
04/10/18;25.311803;14.198018;45.836526;6.420407;3.999304;9.324161;14.800119;6.294690;8.685003;22.464712;2.445266;1368.782805;41.996722;;;;;;;;;;;;;;;;;;
05/10/18;25.057739;14.158642;44.494230;6.392492;3.813941;9.380988;15.045722;6.400407;8.545507;22.609221;2.461649;1357.236806;41.722263;;;;;;;;;;;;;;;;;;
08/10/18;27.275945;15.621214;43.877626;6.382703;3.776564;9.283730;15.064264;6.409575;9.044058;23.864256;2.439495;1416.281496;43.639552;;;;;;;;;;;;;;;;;;
09/10/18;27.779872;15.812396;43.956347;6.162795;3.762517;9.596990;15.385780;6.558553;8.976134;23.796725;2.438432;1419.811272;43.749405;;;;;;;;;;;;;;;;;;
10/10/18;26.841987;15.488273;43.002469;6.244099;3.653440;9.491872;15.237256;6.501799;8.838833;22.948709;2.415267;1382.503409;42.655598;;;;;;;;;;;;;;;;;;
11/10/18;26.516482;15.034604;43.590117;6.280897;3.631519;9.407067;15.206257;6.466466;8.789984;22.502019;2.422513;1367.318307;42.194544;;;;;;;;;;;;;;;;;;
12/10/18;26.476707;15.111280;43.638066;6.319210;3.617719;9.368498;14.979684;6.422494;8.819870;22.675284;2.434626;1368.719808;42.159733;;;;;;;;;;;;;;;;;;
15/10/18;27.181285;15.321356;44.143040;6.232355;3.571318;10.563790;16.738092;7.207234;8.816353;23.108472;2.412470;1377.911215;42.478685;;;;;;;;;;;;;;;;;;
16/10/18;27.935505;16.043663;44.254325;6.329595;3.425954;10.262727;15.934673;6.924715;9.238011;23.867553;2.393412;1415.575909;43.578230;;;;;;;;;;;;;;;;;;
17/10/18;27.686544;15.720052;44.920973;6.242495;3.645277;10.445209;16.085751;6.997985;9.181267;23.803317;2.391976;1418.606934;43.647572;;;;;;;;;;;;;;;;;;
18/10/18;26.877579;15.406430;42.853462;6.176870;3.581041;10.285218;16.017913;6.898493;8.901500;23.124040;2.397477;1386.617253;42.708055;;;;;;;;;;;;;;;;;;
19/10/18;27.297376;;42.593420;6.226603;3.607307;10.226470;16.149069;6.885994;8.969217;23.309853;2.328910;1389.347559;42.863685;;;;;;;;;;;;;;;;;;
22/10/18;27.998656;;44.150730;6.264598;3.606506;9.984127;15.910102;6.790295;9.047994;23.666679;2.587514;1414.424577;43.708078;;;;;;;;;;;;;;;;;;
23/10/18;27.229546;15.670179;42.762061;6.437693;3.563495;9.998655;16.087581;6.891845;9.057331;23.901002;2.872476;1408.284860;43.453881;;;;;;;;;;;;;;;;;;
24/10/18;26.630944;15.407659;40.868387;6.437973;3.513586;10.338237;16.529391;7.134181;8.781684;23.061249;2.874200;1370.797915;42.341728;;;;;;;;;;;;;;;;;;
25/10/18;27.438675;15.703997;40.611415;6.378534;3.484775;9.796294;15.737283;6.832968;8.873253;23.517785;3.835659;1389.480727;42.995025;;;;;;;;;;;;;;;;;;
26/10/18;28.344206;16.486105;41.005719;6.059547;3.607577;9.796516;15.629052;6.747027;9.125563;23.838159;3.911988;1415.062635;43.842505;;;;;;;;;;;;;;;;;;
29/10/18;27.219094;15.746491;39.068224;5.886957;3.546562;9.714113;15.702330;6.732106;8.931354;23.433422;4.175542;1381.510927;42.769004;;;;;;;;;;;;;;;;;;
30/10/18;28.707587;16.554509;39.681243;6.116019;3.970609;10.089717;16.246663;6.975578;9.218075;24.321575;4.027082;1432.886586;44.335976;;;;;;;;;;;;;;;;;;
31/10/18;28.580919;16.417451;42.051094;6.069149;3.819852;10.291486;16.604048;7.106701;9.135304;24.304156;4.066145;1444.658037;44.676928;;;;;;;;;;;;;;;;;;
01/11/18;28.290477;16.093201;42.981988;6.112554;3.927685;10.328892;16.654436;7.141060;9.195391;24.411152;4.049474;1462.769848;45.163330;;;;;;;;;;;;;;;;;;
02/11/18;28.024547;16.236431;43.033566;6.118666;3.935148;10.279313;16.704399;7.151057;9.132862;24.230510;4.054333;1460.136862;45.012033;;;;;;;;;;;;;;;;;;
05/11/18;28.830374;16.800379;42.784942;6.275151;4.012896;10.176656;16.388908;7.032445;9.202647;24.388505;4.037305;1481.871692;45.660678;;;;;;;;;;;;;;;;;;
06/11/18;27.859557;16.148329;42.711229;6.239637;4.281966;10.390609;16.772799;7.150054;9.178618;24.637795;4.058703;1467.651362;45.160867;;;;;;;;;;;;;;;;;;
07/11/18;27.272043;15.543197;42.788124;6.268405;4.315366;10.388488;16.714025;7.137154;9.159873;24.534442;4.042874;1450.053410;44.565170;;;;;;;;;;;;;;;;;;
08/11/18;26.407367;15.024170;42.445258;6.126936;4.180254;10.470365;16.827371;7.216245;8.912701;24.262980;4.035192;1418.876602;43.651564;;;;;;;;;;;;;;;;;;
09/11/18;26.569632;15.033522;40.311889;6.105492;4.210352;11.093520;17.465399;7.548308;9.057262;24.776306;4.069895;1420.219149;43.674315;;;;;;;;;;;;;;;;;;
12/11/18;26.301405;14.984187;40.753606;6.112170;4.012663;11.158469;17.461115;7.588727;9.055235;24.978606;4.049952;1418.287021;43.623634;;;;;;;;;;;;;;;;;;
13/11/18;25.220739;14.219245;41.951363;5.958429;3.800333;10.714780;16.894282;7.380321;9.042435;25.116983;4.025248;1406.601271;43.339454;;;;;;;;;;;;;;;;;;
14/11/18;25.655773;14.649456;40.910500;6.068893;3.415532;10.652634;17.125734;7.433460;9.189342;25.262186;4.054632;1424.705406;43.846346;;;;;;;;;;;;;;;;;;
15/11/18;25.863585;14.539585;40.681401;6.121692;3.439099;10.712289;16.894537;7.388115;9.216910;25.332920;4.032331;1426.842464;43.867173;;;;;;;;;;;;;;;;;;
16/11/18;26.611398;14.973297;41.020221;6.183819;3.361669;11.057960;17.291029;7.630953;9.481391;25.872294;4.039186;1469.818737;45.189542;;;;;;;;;;;;;;;;;;
19/11/18;26.388475;14.955727;40.635034;6.012818;3.474763;11.038193;17.144270;7.557791;9.575105;25.764545;4.029896;1458.256221;44.896188;;;;;;;;;;;;;;;;;;
